idle_timeout,arrival_rate,replications,simulation_total_delay,simulation_switch_delay,simulation_miss_delay,simulation_residual_delay,analytical_total_delay,analytical_switch_delay,analytical_miss_delay,analytical_residual_delay
4.0,0.6308163265306123,10,0.5152030904178213,0.41974367321385336,0.09346357850415933,0.0019958386998087255,0.5230446115604285,0.4220863123438711,0.0732181920844887,0.02774010713206867
4.0,0.6897959183673469,10,0.5070136591008272,0.42604474970391387,0.07921994533460865,0.0017489640623045955,0.5144251227593695,0.4328621908127208,0.05771649805268296,0.02384643389396567
4.0,0.7487755102040816,10,0.5055602691908027,0.4390712838077303,0.06482200786082862,0.0016669775222437355,0.5100676401841343,0.44420270147765395,0.0455058888633839,0.02035904984309644
4.0,0.8077551020408164,10,0.5017365404280671,0.44892791073091687,0.051122607409137585,0.001686022288012701,0.5093215134874266,0.45615341649599705,0.035885902450716,0.017282194540713558
4.0,0.866734693877551,10,0.5045039706397784,0.46121324331060565,0.041923941691885416,0.0013667856372872413,0.5116690994777032,0.46876494786185785,0.028305180779110567,0.014598970836734788
4.0,0.9257142857142857,10,0.5125022294040236,0.47558192574151315,0.03525295989546322,0.0016673437670472007,0.5167042465969749,0.4820936639118457,0.02232996860042099,0.012280614084708208
4.0,0.9846938775510203,10,0.5187094527392835,0.48825214529451655,0.02912612100960683,0.0013311864351602265,0.524114204094668,0.4962025316455696,0.017619081880197437,0.01029259056890098
4.0,1.0436734693877552,10,0.5283262886047682,0.5047268931441622,0.022255589708425665,0.0013438057521804117,0.533664753037287,0.5111621114124766,0.013904126472201643,0.008598515152608809
4.0,1.1026530612244898,10,0.5404351782803832,0.5204989230109437,0.018783322810154615,0.0011529324592849358,0.5451882403233265,0.5270517371195009,0.010973918028443328,0.007162585175382256
4.0,1.1616326530612247,10,0.5572968318434446,0.5409312624212819,0.015240914090054777,0.001124655332107954,0.558574173577234,0.5439609236234458,0.008662234238506369,0.005951015715281849
4.0,1.2206122448979593,10,0.5714033860902006,0.5572345668447605,0.01312320974405258,0.0010456095013877025,0.5737620611195379,0.5619910540199564,0.006838195851168984,0.004932811248412526
4.0,1.279591836734694,10,0.5893264675499332,0.5775287016179639,0.010540677723789468,0.001257088208179962,0.5907362325077645,0.5812574139976275,0.005398714769520083,0.004080103740617012
4.0,1.3385714285714287,10,0.6093392980646252,0.6001557328303612,0.008047429043906953,0.0011361361903571635,0.6095224384119047,0.6018916595012899,0.004262564647600388,0.003368214263014342
4.0,1.3975510204081634,10,0.6271950078607427,0.6199775190636276,0.006487323212028463,0.0007301655850865744,0.6301860980763606,0.6240448293428427,0.003365723990825435,0.0027755447426924644
4.0,1.456530612244898,10,0.6460757568040181,0.6403382925670348,0.005101477325702345,0.0006359869112808245,0.652832137192986,0.6478910485257173,0.0026577170672159034,0.002283371600052877
4.0,1.5155102040816328,10,0.6682120937988574,0.6630552886865241,0.004488821373525321,0.0006679837388081165,0.6776064407572787,0.6736321143799836,0.0020987373879184914,0.001875588989376682
4.0,1.5744897959183675,10,0.6941246722867556,0.6898397297885941,0.003610694554040347,0.0006742479441210923,0.7046990392187529,0.7015032211882606,0.0016573852108778756,0.0015384328196144112
4.0,1.633469387755102,10,0.7289023212294711,0.7254835427204178,0.002804965762088017,0.0006138127469651645,0.7343492597418275,0.7317801672640383,0.0013088870914535712,0.001260205386335609
4.0,1.6924489795918367,10,0.7667180354226943,0.7640382571721023,0.0021394717797302626,0.0005403064708618858,0.7668532193701206,0.7647885125643827,0.0010336941027665482,0.0010310127029713272
4.0,1.7514285714285716,10,0.7983555629271089,0.7957274993266353,0.0019364855786639565,0.000691578021809509,0.8025742308907691,0.8009153318077804,0.0008163777033833628,0.0008425213796052676
4.0,1.8104081632653062,10,0.8456586287183383,0.8435881628537161,0.0015134943340022126,0.0005569715306200864,0.8419569619908935,0.8406244638874593,0.0006447597064319474,0.0006877383970023069
4.0,1.8693877551020408,10,0.8806013480276464,0.8789055394812365,0.0012859499986742232,0.00040985854773558495,0.8855465756006238,0.8844765342960289,0.0005092264741356405,0.0005608148304591849
4.0,1.9283673469387757,10,0.9367200232456792,0.9355329177006538,0.0008722576279128532,0.0003148479171123776,0.9340146506943307,0.9331555894115408,0.00040218816213168296,0.00045687312065818716
